Tract,Income,Population,Population Density,Unemployment (%),Under 18 Population,Under 5 Population,Non-White (%),School Enrollment,Non-Hispanic and Non-Black (%),Highschool Graduate (%),Poverty Rate (%),Owner Occupied,Renter Occupied,Owner Occupied (%),Renter Occupied (%),65 years and over,Under 18 (%),Under 5 (%),65 years and over (%),School Enrollment (%)
532700,44728,5169,4979.166801023415,4.1,1386,599,54.80750628748308,793,15.0,32.8,19.1,1108,673,62.21224031,37.78775969,559,0.2681369704004643,0.1158831495453666,0.1081447088411685,0.1534145869607274
532800,67672,1893,3639.2488338178023,6.0,478,113,36.76703645007924,344,25.5,16.4,19.9,419,237,63.87195121951219,36.12804878,195,0.2525092445853143,0.05969360802958267,0.10301109350237718,0.18172213417855257
532900,43926,5662,8594.259916569985,12.1,1390,427,55.457435535146594,1070,3.700000000000003,34.5,19.1,1012,773,56.69467787114846,43.30532212885154,530,0.24549629106322854,0.07541504768632992,0.09360649947015189,0.18897915930766512
533000,29611,2433,3557.634091209851,9.9,709,156,77.59967118783395,575,-2.5,33.4,23.1,117,712,14.11338962605549,85.88661037394452,176,0.29140978216193997,0.06411837237977805,0.07233867653103165,0.2363337443485409
533100,53955,6879,5079.315523992445,8.3,2220,558,82.03227213,1681,9.200000000000005,39.4,24.8,1570,681,69.74677920924034,30.25322079075966,538,0.32272132577409507,0.08111644134321849,0.07820904201192033,0.24436691379560982
533200,36285,3983,3851.725625880851,4.6,939,293,60.45694200351493,677,12.9,26.7,25.9,545,906,37.56030323914541,62.43969676085458,387,0.23575194576952047,0.07356264122520713,0.09716294250564901,0.16997238262616118
533300,20633,6049,4423.657105955048,10.8,1940,482,78.36005951396925,1405,1.4000000000000057,34.4,42.4,1062,1112,48.85004599816008,51.14995400183992,897,0.3207141676310134,0.07968259216399405,0.1482889733840304,0.23226979666060507
533400,40739,11864,4467.913969384072,12.8,3956,1092,48.87053270397842,2915,4.699999999999996,33.1,15.3,2475,732,77.17492984097288,22.825070159027128,931,0.3334457181389076,0.09204315576534053,0.07847269049224545,0.24570128118678355
533500,56782,4245,4114.549292687265,6.4,906,266,38.32744405182568,702,19.9,31.6,7.2,1080,153,87.59124087591242,12.408759124087592,510,0.21342756183745584,0.06266195524146054,0.12014134275618374,0.16537102473498233
533600,32406,5399,3958.6468241221337,7.1,1550,415,33.70994628634932,1112,6.399999999999999,25.5,33.7,358,1549,18.772941793392764,81.22705820660724,294,0.2870902018892387,0.07686608631228005,0.054454528616410446,0.20596406741989257
533701,28821,5558,1613.7666187649168,2.7,1977,343,20.277078085642316,1668,3.5,36.1,39.7,509,1210,29.61023851076207,70.38976148923794,301,0.35570349046419575,0.061712846347607056,0.05415617128463476,0.3001079525008996
533702,40853,3815,10055.942990083591,5.9,1193,333,21.96592398427261,862,8.400000000000002,34.3,28.9,686,261,72.43928194297783,27.560718057022175,238,0.3127129750982962,0.0872870249017038,0.062385321100917435,0.22595019659239843
533801,52429,11239,3429.0750533589585,2.3,3658,1208,34.45146365334994,2250,19.4,23.6,17.9,2285,634,78.28023295649194,21.71976704350805,605,0.3254737966011211,0.10748287214164962,0.05383041195835928,0.20019574695257586
533802,53581,7851,3662.80193848355,1.6,2704,905,31.677493312953764,1913,21.09999999999999,28.2,24.0,1630,450,78.36538461538461,21.634615384615387,485,0.3444147242389505,0.11527193988027003,0.06177556999108394,0.24366322761431664
533901,57583,9472,8471.696793521256,7.1,2735,537,40.89949324324324,2228,10.700000000000006,38.8,14.1,2133,560,79.2053472,20.7946528035648,914,0.28874577702702703,0.056693412162162164,0.09649493243243243,0.2352195945945946
533902,28500,4629,6191.038591073369,6.6,1693,640,43.18427306113632,1034,10.900000000000002,27.1,34.6,316,1166,21.32253711,78.67746288798921,332,0.36573774033268525,0.13825880319723483,0.07172175415856556,0.22337437891553252
534001,35990,3237,2213.328188,4.8,1020,369,35.09422304603028,694,28.6,24.8,36.8,316,648,32.780082987551864,67.21991701244814,121,0.31510658016682114,0.11399443929564411,0.03738029039233858,0.21439604572134693
534002,50859,6438,5107.253437,1.6,2173,281,31.826654240447343,2099,19.699999999999996,39.6,16.6,1025,528,66.00128783000643,33.99871216999356,562,0.3375271823547686,0.043647095371233305,0.08729419074246661,0.3260329294812053
534003,64574,2777,5502.547068999646,7.1,770,153,45.80482535,601,20.1,27.7,19.5,501,188,72.71407837445574,27.28592162554427,91,0.2772776377385668,0.055095426719481456,0.03276917536910335,0.21642059776737488
534100,75303,7952,1615.247812929223,7.9,2211,373,45.22132796780684,1836,30.700000000000003,26.0,20.8,1577,543,74.38679245283019,25.613207547169814,866,0.27804325955734405,0.046906438631790746,0.10890342052313884,0.23088531187122738
534201,59804,3289,2438.604475172268,3.2,1055,277,43.75190027363941,685,30.799999999999997,30.8,14.3,445,459,49.22566371681416,50.77433628318584,259,0.32076619033140774,0.08422012769838856,0.07874733961690483,0.20826999087868653
534202,86298,9583,5352.666354668907,4.5,1806,450,34.07075028696651,1455,56.1,16.4,5.1,2277,1504,60.22216344882306,39.77783655117694,1031,0.18845872899926955,0.04695815506626318,0.10758635082959407,0.15183136804758426
534203,50464,2279,1391.0920982277755,8.8,810,199,23.08029837648091,601,30.199999999999996,41.8,15.9,372,217,63.15789474,36.84210526315789,212,0.35541904344010533,0.08731899956121106,0.09302325581395349,0.26371215445370777
540100,147756,10485,1208.7602516650188,4.1,2198,535,34.39198855507868,1606,67.2,13.5,3.2,3121,764,80.33462033462033,19.665379665379664,1239,0.20963280877443968,0.05102527420123987,0.11816881258941345,0.15317119694802098
540200,53567,2522,2607.2378697260497,2.3,610,180,29.183187946074547,413,27.700000000000003,34.4,7.5,471,454,50.91891891891892,49.08108108108108,243,0.24187153053132435,0.07137192704203013,0.09635210150674069,0.16375892149088025
540501,35589,6755,9972.215738764711,5.2,2146,779,58.40118430792006,1587,17.1,26.2,38.6,268,2077,11.428571428571429,88.57142857142857,346,0.3176905995558845,0.1153219837157661,0.05122131754256107,0.23493708364174684
540502,76641,4790,3495.4981778165034,6.8,1019,247,27.870563674321502,836,59.39999999999999,20.5,7.3,1366,369,78.73198847262248,21.268011527377524,752,0.2127348643006263,0.05156576200417536,0.1569937369519833,0.17453027139874738
540601,70385,4076,5275.63883,3.4,937,273,44.35721295387635,624,43.099999999999994,21.0,8.7,1115,293,79.19034091,20.80965909090909,301,0.22988223748773307,0.0669774288518155,0.07384690873405299,0.15309126594700687
540602,58586,7085,6640.603683,7.1,2073,530,49.752999294283704,1573,33.9,35.2,6.5,1488,1023,59.25925925925925,40.74074074074074,580,0.29258997882851095,0.0748059280169372,0.08186309103740297,0.22201834862385322
540700,89728,6924,2286.261005684143,3.1,1700,263,37.694974,1501,51.5,23.7,5.6,1849,412,81.77797434763379,18.22202565236621,787,0.24552281917966493,0.037983824378971694,0.11366262276140959,0.21678220681686886
540800,58214,7122,1926.3802289636735,6.3,1926,481,39.55349620893008,1492,22.9,25.9,15.0,1353,997,57.574468085106375,42.42553191489362,464,0.2704296545914069,0.06753720864925583,0.06515023869699522,0.20949171581016568
540901,134048,2607,4203.6779724873295,0.6,420,113,23.551975450709627,245,72.8,11.3,4.1,946,154,86.0,14.000000000000002,374,0.1611047180667434,0.04334484081319524,0.14345991561181434,0.09397775220560031
540902,59788,7058,4016.836404174696,2.8,1513,499,41.85321620855766,963,46.1,21.2,8.8,1296,1723,42.92812189466711,57.07187811,617,0.21436667611221308,0.07069991499008217,0.08741853216208557,0.1364409181071125
541001,71525,11346,5490.795397506895,8.2,2821,699,51.145778247840646,2174,56.7,24.6,8.4,1970,1923,50.603647572566146,49.396352427433854,713,0.24863387978142076,0.06160761501850873,0.06284153005464481,0.19160937775427464
541002,104741,8858,3127.0581939687404,5.2,2865,632,48.50982163016482,2189,57.7,19.5,4.4,2296,444,83.79562044,16.204379562043798,1306,0.3234364416346805,0.07134793407089636,0.14743734477308648,0.24712124633100022
541003,102327,13814,4908.119614,4.7,3772,811,39.04010424207326,2988,63.900000000000006,10.2,7.1,3705,706,83.99455906,16.005440943096804,823,0.27305631967569133,0.05870855653684668,0.059577240480671784,0.21630230201245113
541100,100989,7423,5652.840972382315,6.2,1758,689,25.703893304593823,1157,64.8,16.4,7.8,2148,195,91.67733674775928,8.322663252240718,801,0.2368314697561633,0.09281961471103327,0.10790785396739863,0.15586690017513136
541201,102500,8854,5095.010520704718,4.0,2218,416,29.01513440252993,1908,67.0,20.3,5.7,2645,339,88.63941018766755,11.36058981233244,585,0.25050824486107975,0.04698441382426022,0.06607183194036594,0.2154958210978089
541202,87788,8698,7038.165283888362,6.3,2398,806,29.28259369970108,1374,52.9,22.7,12.2,2217,645,77.46331236897275,22.536687631027252,734,0.2756955621982065,0.09266498045527707,0.08438721545182801,0.15796734881581972
541203,113125,2688,4547.196653263263,1.2,512,92,8.258928571428571,417,84.9,11.9,3.5,915,84,91.59159159,8.408408408408409,372,0.19047619047619047,0.03422619047619048,0.13839285714285715,0.15513392857142858
541300,61853,12999,6318.733341668676,2.3,4326,1058,54.25801984768059,3263,30.4,24.6,16.7,2211,1623,57.66823161189358,42.33176838810642,549,0.33279483037156704,0.08139087622124778,0.042234018001384724,0.25101930917762905
541400,74078,15920,9319.755430041349,6.3,4457,1120,53.29773869346733,3504,36.7,22.0,10.6,3589,1226,74.53790238836969,25.462097611630323,1077,0.27996231155778895,0.07035175879396985,0.06765075376884422,0.2201005025125628
541500,71910,5493,4625.152592566177,7.2,1680,315,44.87529583105771,1285,45.0,33.9,14.4,1431,198,87.84530386740332,12.154696132596683,364,0.3058438012015292,0.05734571272528673,0.066266156926998,0.23393409794283634
541601,94286,6137,3417.1613477760543,10.7,1304,498,38.650806583021016,824,61.4,19.9,4.6,1937,169,91.97530864,8.024691358024691,795,0.2124816685677041,0.08114714029656184,0.12954212155776437,0.13426755743848787
541602,63500,10628,5431.308963060237,8.5,2921,553,43.52653368,2462,32.300000000000004,19.8,21.5,2310,812,73.99103139013454,26.00896860986547,761,0.27484004516371846,0.05203236733157696,0.07160331200602182,0.23165223936770793
541700,62524,11084,1344.959243220993,5.8,2992,822,46.12053410321184,2318,39.00000000000001,13.9,4.0,1494,2674,35.84452975047985,64.15547024952015,583,0.26993865030674846,0.07416095272464814,0.05259833994947672,0.20913027787802238
541800,55608,6731,3448.6477048723596,4.3,2006,578,49.11603030753231,1360,37.900000000000006,17.1,15.5,896,1564,36.42276422764227,63.57723577235773,344,0.2980240677462487,0.08587134155400386,0.05110681919477047,0.20205021542118556
541900,76510,8020,3734.055301596469,8.3,2258,638,41.68329177057357,1701,47.5,21.1,7.6,1801,667,72.97406807,27.025931928687196,494,0.28154613466334166,0.07955112219451371,0.061596009975062344,0.21209476309226932
542000,80850,15630,7500.504689669443,6.1,4491,1091,32.42482405630198,3938,56.2,21.9,3.3,3436,1144,75.02183406113538,24.97816593886463,1255,0.2873320537428023,0.06980166346769034,0.08029430582213691,0.25195137555982083
542101,66587,25740,7318.645341743826,5.1,8511,1845,51.740481740481734,6423,24.1,27.4,5.9,4353,3093,58.460918614020954,41.539081385979046,915,0.33065268065268066,0.07167832167832168,0.035547785547785545,0.24953379953379953
542102,79424,16690,6811.013969814474,5.4,5519,1316,48.28639904134212,4178,22.0,22.9,7.5,3665,932,79.72590820100065,20.274091798999347,978,0.33067705212702214,0.07884961054523666,0.05859796285200719,0.25032953864589574
542200,78750,24521,2646.679524881467,6.5,8124,2319,45.48346315403124,5895,22.1,27.2,6.5,5081,1598,76.07426261,23.925737385836204,674,0.3313078585702051,0.09457199951062355,0.027486644100974674,0.24040618245585416
542301,76268,14366,6231.711379187137,5.9,4203,925,39.57956285674509,3178,30.1,27.5,4.3,3286,795,80.51948051948052,19.480519480519483,839,0.29256578031463176,0.06438813866072672,0.058401781985242936,0.22121676179869135
542302,83477,7768,4414.866270125819,6.7,2078,458,35.55612770339856,1581,33.4,23.6,5.7,1701,659,72.07627118644068,27.92372881355932,467,0.2675077239958805,0.05895983522142122,0.060118434603501546,0.20352729145211124
542400,67166,12600,5683.182342913202,6.9,3116,872,36.08730158730158,2150,28.4,29.3,13.4,1858,1922,49.15343915343915,50.84656084656085,571,0.2473015873015873,0.0692063492063492,0.04531746031746032,0.17063492063492064
542500,76285,2927,1749.7696350859908,3.0,422,161,12.982576016399044,218,79.80000000000001,17.2,4.7,696,619,52.92775665,47.07224335,731,0.1441749231294841,0.0550051247010591,0.24974376494704476,0.07447898872565767
542600,98207,5841,3310.214696042426,2.5,1706,474,27.820578668036298,1142,54.0,24.0,2.7,1346,416,76.39046538024972,23.609534619750285,369,0.29207327512412257,0.08115048793014895,0.06317411402157165,0.19551446670090739
542700,59261,5299,2859.0601007771797,5.5,1070,137,18.626155878467635,955,65.60000000000001,34.5,5.6,1362,493,73.42318059299191,26.576819407008085,725,0.20192489148896017,0.02585393470466126,0.13681826759765994,0.18022268352519344
542800,96792,9529,2740.8465610059607,6.9,2601,977,16.455032007555882,1605,60.1,21.4,3.1,2617,277,90.42847270214236,9.571527297857635,892,0.27295623884982684,0.10252912162871235,0.0936089831042082,0.1684332039038724
542900,100833,26770,1259.993344571128,6.3,8926,2894,33.50018677624206,5949,46.9,24.4,7.0,6246,1480,80.84390370178618,19.156096298213825,855,0.3334329473290997,0.10810608890549123,0.03193873739260366,0.22222637280537916
543001,134754,17355,401.5944673480522,4.8,6151,1684,41.25612215499856,4371,56.9,13.4,2.2,4714,239,95.17464163133454,4.825358368665455,695,0.3544223566695477,0.09703255545952175,0.040046096225871505,0.2518582541054451
543002,125743,27645,2087.177731755293,3.9,9788,2583,38.50244167118828,6735,62.50000000000001,14.9,4.8,6942,1562,81.63217309501411,18.36782690498589,1318,0.35406040875384337,0.09343461747151384,0.047675890757822394,0.24362452523060227
543003,75738,20730,8802.094438542525,8.2,6978,2051,43.05836951278341,5099,21.700000000000003,27.3,7.9,4923,916,84.31238225723583,15.687617742764171,926,0.3366136034732272,0.0989387361312108,0.04466956102267246,0.24597202122527737
543100,76181,2536,50.59855756205925,5.2,768,216,41.5615142,556,43.8,30.1,6.3,632,146,81.23393316195373,18.76606683804627,282,0.3028391167192429,0.08517350157728706,0.111198738170347,0.2192429022082019
543200,69385,8493,545.8745184265015,3.3,2075,826,26.76321676674909,1263,55.8,17.2,11.6,1370,1923,41.60340115396296,58.39659884603705,612,0.24431885081832097,0.09725656422936536,0.07205934298834334,0.1487107029318262
550100,26825,5609,4149.204433,5.2,2004,725,58.37047602068105,1258,1.8999999999999984,34.1,43.8,144,1890,7.079646017699115,92.92035398230088,64,0.35728293813513995,0.12925655197004815,0.011410233553218043,0.22428240328044213
550200,26070,4381,4527.434209260642,6.1,1822,905,63.70691622917142,876,10.300000000000004,35.3,45.0,41,1366,2.9140014214641083,97.08599858,60,0.4158867838393061,0.2065738415886784,0.013695503309746632,0.19995434832230086
550301,30236,7639,6964.830345640542,4.4,2648,665,64.55033381332636,1969,7.599999999999994,33.2,22.9,0,3297,0.0,100.0,147,0.34664223065846317,0.08705327922502945,0.01924335646026967,0.25775625081816994
550302,47829,13811,4017.315106895795,6.7,4451,1371,70.57418000144811,2698,14.099999999999994,24.3,24.4,1271,3796,25.08387606078547,74.91612393921453,742,0.3222793425530374,0.09926869886322497,0.053725291434363914,0.19535153138802405
550401,50941,15733,4050.176592371817,10.1,5323,1625,65.16239750842179,3533,16.1,28.0,17.8,2003,3048,39.655513759651555,60.34448624034845,496,0.3383334392677811,0.10328608656963072,0.0315260916544842,0.22455984236954174
550402,54078,11442,6284.936187167627,3.1,3191,857,79.16448173,2372,11.200000000000005,26.8,20.5,1558,1991,43.899690053536204,56.10030994646379,566,0.2788848103478413,0.07489949309561265,0.04946687642020626,0.20730641496241917
550500,49292,6803,4025.5037193485696,5.3,2151,500,53.44700867264442,1719,14.700000000000005,36.3,12.3,874,1050,45.42619542619543,54.57380457380457,378,0.3161840364545054,0.07349698662354844,0.05556372188740261,0.2526826400117595
550601,62045,6982,8885.764066101201,4.4,2014,545,50.81638498997422,1459,13.599999999999998,24.5,10.6,1284,580,68.88412017167383,31.115879828326182,509,0.28845602979089086,0.07805786307648238,0.07290174735032942,0.20896591234603265
550602,69792,3178,7332.761863989912,7.7,790,62,47.325361862806794,809,11.400000000000006,33.3,12.2,686,165,80.61104582843713,19.388954171562865,253,0.2485840151038389,0.019509125235997484,0.07960981749528005,0.25456261799874136
550603,52875,6537,9711.507538470449,4.4,1980,439,36.362245678445774,1581,8.099999999999994,28.7,21.5,856,800,51.690821256038646,48.309178743961354,329,0.30289123451124367,0.06715618785375554,0.05032889704757534,0.24185406149609912
550700,66724,3955,1686.4292408761055,11.7,1019,375,58.38179519595449,663,18.5,29.4,17.4,835,257,76.46520146520146,23.534798534798533,170,0.25764854614412136,0.09481668773704172,0.04298356510745891,0.16763590391908975
550800,55604,3668,4748.603856416537,9.9,1091,171,59.70556161395856,982,10.799999999999995,28.8,17.6,586,405,59.13218971,40.867810292633706,249,0.2974372955288986,0.04661941112322792,0.06788440567066521,0.2677208287895311
550900,53286,9552,7767.567000679176,9.2,2983,382,52.24036850921273,2594,24.700000000000003,24.5,12.5,1987,661,75.03776435045317,24.962235649546827,792,0.31229061976549416,0.03999162479061977,0.0829145728643216,0.27156616415410384
551000,44750,3621,8442.681859931348,12.4,980,200,44.13145539906103,914,14.700000000000006,27.3,23.9,533,360,59.68645016797313,40.31354983202687,177,0.27064346865506766,0.055233360950013806,0.04888152444076222,0.2524164595415631
551100,46152,11366,6363.176356870408,8.0,3027,756,72.04821397149392,2384,21.700000000000003,25.3,21.6,1690,1888,47.23309111235327,52.766908887646736,1049,0.2663206053140947,0.06651416505366883,0.09229280309695584,0.2097483723385536
551200,48273,7480,5422.669860944961,5.4,1686,466,39.67914438502674,1304,53.3,37.4,14.2,1390,1288,51.90440627333831,48.09559372666169,943,0.22540106951871658,0.06229946524064171,0.12606951871657754,0.17433155080213902
551300,75625,4219,5499.995913785923,6.8,1129,319,53.16425693292249,756,40.1,37.9,5.9,880,310,73.94957983193278,26.05042016806723,279,0.2675989570988386,0.07561033420241764,0.06612941455321167,0.17918938136999288
551400,79122,5122,1666.9288109115992,5.4,1064,519,48.63334634908239,611,45.3,22.1,11.4,1299,670,65.97257491,34.02742508887761,649,0.20773135493947675,0.10132760640374854,0.12670831706364702,0.11928934010152284
551500,54368,8050,2089.882171121764,7.5,1844,571,59.118012422360245,1309,34.300000000000004,22.5,12.2,1078,1697,38.84684684684685,61.15315315315315,508,0.22906832298136645,0.07093167701863354,0.0631055900621118,0.16260869565217392
551600,57500,8975,7594.626160657946,7.8,2286,395,30.540389972144848,2018,37.7,23.7,15.6,1765,1009,63.62653208363375,36.37346791636626,1043,0.2547075208913649,0.04401114206128134,0.1162116991643454,0.2248467966573816
551701,69564,8792,5046.299899148732,3.0,1796,701,37.5,1261,55.6,25.1,8.5,1938,1484,56.63354763296318,43.36645236703682,1040,0.20427661510464057,0.07973157415832575,0.11828935395814377,0.14342584167424932
551702,119125,3972,4951.678190683717,4.2,973,242,31.973816717019133,790,76.60000000000001,20.6,3.0,1211,105,92.02127659574468,7.97872340425532,412,0.24496475327291037,0.06092648539778449,0.10372608257804633,0.19889224572004027
551703,86815,8597,7153.628775344852,3.8,1876,441,45.50424566709317,1666,68.6,19.6,11.8,1600,1577,50.361976707585775,49.63802329241423,712,0.21821565662440387,0.05129696405722926,0.08281958822845178,0.19378853088286613
551800,115726,4210,1775.2944496100054,2.2,619,121,9.429928741092636,521,82.6,13.8,3.9,1665,45,97.36842105263158,2.631578947368421,1031,0.1470308788598575,0.028741092636579573,0.24489311163895486,0.12375296912114014
551900,43346,6185,8946.864053630266,5.8,1400,449,51.05901374292644,970,29.60000000000001,28.2,18.8,21,2973,0.7014028056112225,99.29859719438878,180,0.22635408245755861,0.07259498787388843,0.02910266774454325,0.15683104284559418
552001,62167,8955,5253.373683,4.5,2123,503,37.9787828,1486,54.50000000000001,28.1,15.1,1912,1831,51.08201977023777,48.91798022976222,947,0.23707426018983807,0.05616973757677275,0.10575097710776103,0.16594081518704634
552002,70833,1328,2059.8473477221746,5.9,235,31,38.62951807228915,215,54.6,20.4,1.1,278,214,56.50406504065041,43.49593495934959,159,0.1769578313253012,0.023343373493975902,0.1197289156626506,0.16189759036144577
552101,74352,4324,4723.696727566563,6.2,1007,293,38.922294172062905,750,46.5,26.4,8.7,536,993,35.05559189012427,64.94440810987574,258,0.23288621646623497,0.06776133209990749,0.059666975023126734,0.17345050878815912
552102,74809,6166,5042.568358640344,5.3,1208,226,22.980862795977945,1002,65.30000000000001,23.6,1.1,1766,413,81.04635153740249,18.95364846259752,876,0.19591307168342523,0.03665261109309115,0.14206941290950373,0.16250405449237756
552103,58938,3136,5205.922903323017,3.0,727,73,29.30484693877551,569,58.599999999999994,29.2,6.0,777,358,68.45814977973568,31.541850220264315,373,0.23182397959183673,0.023278061224489797,0.11894132653061225,0.18144132653061223
552200,52330,7811,2016.850973468148,9.4,2281,650,37.03751120215081,1632,44.8,22.4,13.2,1377,1364,50.23713973002554,49.76286026997446,704,0.29202406862117525,0.0832159774676738,0.09012930482652669,0.20893611573422097
552301,78047,4307,2587.2450041929887,7.2,1088,162,20.94265149756211,789,67.8,27.0,4.8,1192,370,76.31241997439182,23.687580025608195,595,0.2526120269328999,0.037613187833759,0.13814720222892965,0.1831901555607151
552302,65756,4235,3015.408552,2.3,845,193,36.269185360094454,564,63.8,12.7,9.2,843,1015,45.37136706,54.628632938643705,495,0.19952774498229045,0.045572609208972846,0.11688311688311688,0.1331759149940968
552400,54159,7519,3185.146374418308,7.0,2014,508,36.22822183801037,1466,44.10000000000001,19.1,6.1,1666,1029,61.81818181818181,38.18181818181819,1047,0.2678547679212661,0.06756217582125283,0.13924724032451125,0.19497273573613513
552500,63906,11484,5436.630599879056,6.6,3398,591,35.58864507140369,2755,44.099999999999994,30.8,10.7,2354,1292,64.56390565002744,35.43609434997258,783,0.2958899338209683,0.051462904911180773,0.06818181818181818,0.2398989898989899
552601,37205,6479,5755.2048975171665,8.3,2046,563,71.39990739311622,1490,36.50000000000001,24.0,22.4,498,1867,21.05708245243129,78.94291754756871,392,0.3157894736842105,0.08689612594536193,0.0605031640685291,0.22997376138292946
552602,72763,6648,3268.8807361357744,5.4,1323,460,29.64801444043321,838,65.89999999999999,16.0,6.0,1302,1644,44.19551934826884,55.80448065173116,911,0.1990072202166065,0.06919374247894103,0.13703369434416365,0.12605294825511432
552700,56375,8427,4360.399044430683,4.6,1785,623,40.06170641984099,1105,53.5,21.6,10.7,1499,2274,39.72965809700504,60.27034190299496,1330,0.2118191527233891,0.07392903761718286,0.1578260353625252,0.13112614216209803
552800,75156,9636,3835.8954668852703,4.8,1798,149,30.105853051058528,1753,68.4,15.1,3.2,2514,1744,59.04180366369187,40.95819633630813,2253,0.18659194686591946,0.015462847654628476,0.2338107098381071,0.1819219593192196
552900,61406,9033,4791.014558009296,4.9,2616,662,39.798516550426214,2003,56.10000000000001,15.0,12.7,2123,1635,56.49281532730176,43.50718467269824,1343,0.28960478246429755,0.07328683715266246,0.14867707295472157,0.221742499723237
553001,82917,5833,3189.295943778074,5.0,921,329,45.97977027258701,662,53.0,22.4,9.6,1503,638,70.20084072863149,29.79915927136852,857,0.15789473684210525,0.05640322304131665,0.14692268129607405,0.11349219955426024
553002,90000,4813,2692.0426395435907,6.7,836,284,40.74381882401829,556,37.8,14.5,10.5,1240,436,73.98568019,26.014319809069217,798,0.17369623935175565,0.05900685643050073,0.16580095574485768,0.11552046540619157
553100,65352,6335,4820.075601641798,1.5,1493,233,42.194159431728494,1320,35.1,21.6,11.2,1182,1121,51.32435953104646,48.67564046895354,960,0.23567482241515392,0.03677979479084451,0.1515390686661405,0.20836621941594316
553200,41089,6827,4116.936017833797,5.3,1574,304,51.00336897612421,1280,34.9,31.4,20.7,978,1706,36.438152011922504,63.56184798807749,798,0.23055514867438112,0.044529075728724186,0.11688882378790098,0.1874908451735755
553300,31896,6149,11406.387064405422,6.7,2021,768,71.29614571475037,1259,12.199999999999996,26.3,25.1,11,2565,0.4270186335403726,99.57298136645964,248,0.32867132867132864,0.124898357456497,0.04033176126199382,0.20474873963246057
553401,113750,4090,2816.9468691752736,3.7,953,235,13.178484107579465,747,79.5,16.5,3.3,1300,162,88.91928864569083,11.080711354309166,715,0.23300733496332518,0.05745721271393643,0.17481662591687042,0.18264058679706602
553402,101364,9127,4380.790302202221,10.7,2295,844,32.10255286512545,1525,58.7,19.0,16.4,2320,866,72.81858129315756,27.181418706842436,924,0.2514517366056755,0.09247288265585625,0.10123808480333078,0.16708666593623314
553403,88313,7843,3051.2704926412375,0.9,2046,327,27.017722810149177,1751,64.89999999999999,15.1,2.8,1919,605,76.03011093502377,23.969889064976226,767,0.2608695652173913,0.04169322963151855,0.09779421139869948,0.22325640698712226
553500,90735,6620,4813.201860622721,6.3,1402,312,18.836858006042295,890,77.0,21.8,3.3,1775,649,73.22607260726073,26.77392739273927,1040,0.21178247734138972,0.047129909365558914,0.15709969788519637,0.13444108761329304
553600,78984,7383,3935.987204577405,3.6,1755,288,30.461871867804412,1485,72.60000000000001,20.4,5.0,1682,1055,61.45414687614176,38.54585312385824,686,0.23770824867939863,0.03900853311661926,0.09291615874305838,0.20113774888256805
553700,93323,4166,3412.8409632208673,5.9,1064,259,34.85357657225156,823,66.8,12.5,8.4,1037,430,70.68847989093388,29.31152010906612,583,0.25540086413826213,0.06216994719155065,0.1399423907825252,0.19755160825732118
553801,151477,2779,1944.918864752636,3.7,773,105,17.48830514573588,640,76.8,12.2,5.7,800,105,88.39779005524862,11.60220994475138,376,0.27815761065131345,0.037783375314861464,0.13530046779417057,0.23029866858582224
553802,72342,10168,4837.431616531421,3.5,2597,676,37.65735641,1931,60.1,25.4,10.9,2122,1384,60.52481460353679,39.47518539646321,1553,0.2554091266719119,0.06648308418568057,0.15273406766325728,0.18990952006294257
553900,125455,8107,4023.1430742093944,6.7,1895,294,24.028617244356727,1612,80.0,18.9,5.5,2486,88,96.58119658119658,3.418803418803419,1240,0.23374861231034907,0.036264956210682125,0.15295423707906747,0.1988405082027877
554001,70625,3387,2612.6243945335527,3.9,813,146,26.33599055211101,639,58.8,24.9,2.9,564,764,42.46987951807229,57.53012048192772,566,0.2400354295837024,0.04310599350457632,0.16710953646294657,0.1886625332152347
554002,138382,4178,2493.2462089749793,4.5,964,109,11.656294877932025,885,83.9,13.1,4.1,1434,58,96.11260053619304,3.8873994638069704,825,0.23073240785064625,0.026089037817137388,0.1974629009095261,0.21182383915749162
554101,132639,1161,3835.1966387900616,4.6,253,47,14.125753660637384,192,84.30000000000001,20.0,5.1,402,11,97.33656174,2.663438256658596,206,0.21791559000861327,0.040482342807924204,0.17743324720068906,0.165374677002584
554102,98875,9725,5575.181612114297,5.9,2308,723,32.616966580976865,1630,68.5,17.5,4.5,2784,394,87.60226557583385,12.397734424166142,838,0.23732647814910027,0.07434447300771209,0.08616966580976863,0.16760925449871467
554200,76688,9537,3450.0912288121235,2.7,2158,433,26.224179511376743,1699,55.0,18.7,5.9,1661,2180,43.24394688883103,56.75605311116897,785,0.22627660689944426,0.045402118066477926,0.08231099926601657,0.17814826465345496
554301,118454,7238,3380.309281570516,6.8,1676,242,16.85548494059132,1383,79.1,18.8,2.8,2299,250,90.19223224794035,9.807767752059632,1343,0.231555678364189,0.03343465045592705,0.18554849405913235,0.19107488256424426
554302,94176,4639,2027.850029,2.9,1290,359,35.52489760724294,861,64.2,15.5,4.7,1087,458,70.35598705501617,29.644012944983817,745,0.27807717180426816,0.07738736796723432,0.1605949558094417,0.1856003449019185
